MsgNum, Byte, GRIB-Version, elem, level, reference(UTC), valid(UTC), Proj(hr)
401.0, 172669348, 2, ABSV="Absolute vorticity [1/s]", 75000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
402.0, 173199245, 2, CLWMR="Cloud mixing ratio [kg/kg]", 75000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
403.0, 173288165, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 75000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
404.0, 173313737, 2, RWMR="Rain mixing ratio [kg/kg]", 75000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
405.0, 173356276, 2, SNMR="Snow mixing ratio [kg/kg]", 75000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
406.0, 173548157, 2, GRLE="Graupel (snow pellets) [kg/kg]", 75000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
407.0, 173613256, 2, HGT="Geopotential height [gpm]", 77500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
408.0, 174353395, 2, TMP="Temperature [K]", 77500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
409.0, 174911257, 2, RH="Relative humidity [%]", 77500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
410.0, 175706374, 2, DPT="Dew point temperature [K]", 77500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
411.0, 176775357, 2, SPFH="Specific humidity [kg/kg]", 77500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
412.0, 177876095, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 77500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
413.0, 178249349, 2, UGRD="u-component of wind [m/s]", 77500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
414.0, 178874915, 2, VGRD="v-component of wind [m/s]", 77500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
415.0, 179492956, 2, ABSV="Absolute vorticity [1/s]", 77500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
416.0, 180025410, 2, CLWMR="Cloud mixing ratio [kg/kg]", 77500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
417.0, 180124771, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 77500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
418.0, 180149278, 2, RWMR="Rain mixing ratio [kg/kg]", 77500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
419.0, 180194768, 2, SNMR="Snow mixing ratio [kg/kg]", 77500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
420.0, 180381774, 2, GRLE="Graupel (snow pellets) [kg/kg]", 77500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
421.0, 180449802, 2, HGT="Geopotential height [gpm]", 80000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
422.0, 181193804, 2, TMP="Temperature [K]", 80000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
423.0, 181749611, 2, RH="Relative humidity [%]", 80000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
424.0, 182551560, 2, DPT="Dew point temperature [K]", 80000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
425.0, 183640470, 2, SPFH="Specific humidity [kg/kg]", 80000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
426.0, 184776957, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 80000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
427.0, 185164794, 2, UGRD="u-component of wind [m/s]", 80000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
428.0, 185785622, 2, VGRD="v-component of wind [m/s]", 80000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
429.0, 186407059, 2, ABSV="Absolute vorticity [1/s]", 80000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
430.0, 186948796, 2, CLWMR="Cloud mixing ratio [kg/kg]", 80000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
431.0, 187057902, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 80000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
432.0, 187107041, 2, RWMR="Rain mixing ratio [kg/kg]", 80000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
433.0, 187154143, 2, SNMR="Snow mixing ratio [kg/kg]", 80000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
434.0, 187336245, 2, GRLE="Graupel (snow pellets) [kg/kg]", 80000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
435.0, 187406561, 2, HGT="Geopotential height [gpm]", 82500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
436.0, 188156662, 2, TMP="Temperature [K]", 82500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
437.0, 188723902, 2, RH="Relative humidity [%]", 82500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
438.0, 189530698, 2, DPT="Dew point temperature [K]", 82500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
439.0, 190638931, 2, SPFH="Specific humidity [kg/kg]", 82500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
440.0, 191826170, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 82500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
441.0, 192220792, 2, UGRD="u-component of wind [m/s]", 82500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
442.0, 192842230, 2, VGRD="v-component of wind [m/s]", 82500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
443.0, 193476828, 2, ABSV="Absolute vorticity [1/s]", 82500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
444.0, 194024506, 2, CLWMR="Cloud mixing ratio [kg/kg]", 82500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
445.0, 194147861, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 82500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
446.0, 194170808, 2, RWMR="Rain mixing ratio [kg/kg]", 82500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
447.0, 194223517, 2, SNMR="Snow mixing ratio [kg/kg]", 82500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
448.0, 194398355, 2, GRLE="Graupel (snow pellets) [kg/kg]", 82500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
449.0, 194471468, 2, HGT="Geopotential height [gpm]", 85000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
450.0, 195229606, 2, TMP="Temperature [K]", 85000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
451.0, 195799084, 2, RH="Relative humidity [%]", 85000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
452.0, 196603282, 2, DPT="Dew point temperature [K]", 85000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
453.0, 197728094, 2, SPFH="Specific humidity [kg/kg]", 85000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
454.0, 198946722, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 85000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
455.0, 199338757, 2, UGRD="u-component of wind [m/s]", 85000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
456.0, 199969549, 2, VGRD="v-component of wind [m/s]", 85000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
457.0, 200605994, 2, ABSV="Absolute vorticity [1/s]", 85000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
458.0, 201158891, 2, CLWMR="Cloud mixing ratio [kg/kg]", 85000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
459.0, 201300584, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 85000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
460.0, 201319433, 2, RWMR="Rain mixing ratio [kg/kg]", 85000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
461.0, 201380951, 2, SNMR="Snow mixing ratio [kg/kg]", 85000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
462.0, 201543672, 2, GRLE="Graupel (snow pellets) [kg/kg]", 85000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
463.0, 201617011, 2, HGT="Geopotential height [gpm]", 87500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
464.0, 202384435, 2, TMP="Temperature [K]", 87500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
465.0, 202959370, 2, RH="Relative humidity [%]", 87500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
466.0, 203764172, 2, DPT="Dew point temperature [K]", 87500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
467.0, 204902941, 2, SPFH="Specific humidity [kg/kg]", 87500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
468.0, 206155012, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 87500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
469.0, 206552393, 2, UGRD="u-component of wind [m/s]", 87500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
470.0, 207184693, 2, VGRD="v-component of wind [m/s]", 87500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
471.0, 207820810, 2, ABSV="Absolute vorticity [1/s]", 87500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
472.0, 208377317, 2, CLWMR="Cloud mixing ratio [kg/kg]", 87500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
473.0, 208515526, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 87500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
474.0, 208546490, 2, RWMR="Rain mixing ratio [kg/kg]", 87500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
475.0, 208613766, 2, SNMR="Snow mixing ratio [kg/kg]", 87500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
476.0, 208758361, 2, GRLE="Graupel (snow pellets) [kg/kg]", 87500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
477.0, 208828997, 2, HGT="Geopotential height [gpm]", 90000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
478.0, 209607072, 2, TMP="Temperature [K]", 90000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
479.0, 210192296, 2, RH="Relative humidity [%]", 90000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
480.0, 211003806, 2, DPT="Dew point temperature [K]", 90000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
481.0, 212154249, 2, SPFH="Specific humidity [kg/kg]", 90000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
482.0, 213438790, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 90000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
483.0, 213840613, 2, UGRD="u-component of wind [m/s]", 90000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
484.0, 214477245, 2, VGRD="v-component of wind [m/s]", 90000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
485.0, 215114543, 2, ABSV="Absolute vorticity [1/s]", 90000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
486.0, 215672757, 2, CLWMR="Cloud mixing ratio [kg/kg]", 90000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
487.0, 215801336, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 90000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
488.0, 215825361, 2, RWMR="Rain mixing ratio [kg/kg]", 90000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
489.0, 215896237, 2, SNMR="Snow mixing ratio [kg/kg]", 90000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
490.0, 216014733, 2, GRLE="Graupel (snow pellets) [kg/kg]", 90000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
491.0, 216080637, 2, HGT="Geopotential height [gpm]", 92500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
492.0, 216871986, 2, TMP="Temperature [K]", 92500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
493.0, 217468155, 2, RH="Relative humidity [%]", 92500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
494.0, 218279849, 2, DPT="Dew point temperature [K]", 92500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
495.0, 219440741, 2, SPFH="Specific humidity [kg/kg]", 92500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
496.0, 220757787, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 92500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
497.0, 221163109, 2, UGRD="u-component of wind [m/s]", 92500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
498.0, 221805112, 2, VGRD="v-component of wind [m/s]", 92500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
499.0, 222443685, 2, ABSV="Absolute vorticity [1/s]", 92500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
500.0, 223012172, 2, CLWMR="Cloud mixing ratio [kg/kg]", 92500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
501.0, 223120993, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 92500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
502.0, 223135590, 2, RWMR="Rain mixing ratio [kg/kg]", 92500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
503.0, 223210746, 2, SNMR="Snow mixing ratio [kg/kg]", 92500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
504.0, 223369835, 2, GRLE="Graupel (snow pellets) [kg/kg]", 92500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
505.0, 223424795, 2, HGT="Geopotential height [gpm]", 95000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
506.0, 224229155, 2, TMP="Temperature [K]", 95000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
507.0, 224831707, 2, RH="Relative humidity [%]", 95000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
508.0, 225648216, 2, DPT="Dew point temperature [K]", 95000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
509.0, 226815667, 2, SPFH="Specific humidity [kg/kg]", 95000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
510.0, 228157390, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 95000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
511.0, 228566132, 2, UGRD="u-component of wind [m/s]", 95000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
512.0, 229212206, 2, VGRD="v-component of wind [m/s]", 95000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
513.0, 229852208, 2, ABSV="Absolute vorticity [1/s]", 95000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
514.0, 230417687, 2, CLWMR="Cloud mixing ratio [kg/kg]", 95000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
515.0, 230503832, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 95000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
516.0, 230514588, 2, RWMR="Rain mixing ratio [kg/kg]", 95000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
517.0, 230594687, 2, SNMR="Snow mixing ratio [kg/kg]", 95000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
518.0, 230700622, 2, GRLE="Graupel (snow pellets) [kg/kg]", 95000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
519.0, 230739262, 2, HGT="Geopotential height [gpm]", 97500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
520.0, 231559575, 2, TMP="Temperature [K]", 97500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
521.0, 232167359, 2, RH="Relative humidity [%]", 97500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
522.0, 232964466, 2, DPT="Dew point temperature [K]", 97500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
523.0, 234145447, 2, SPFH="Specific humidity [kg/kg]", 97500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
524.0, 235518171, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 97500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
525.0, 235929177, 2, UGRD="u-component of wind [m/s]", 97500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
526.0, 236576219, 2, VGRD="v-component of wind [m/s]", 97500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
527.0, 237210207, 2, ABSV="Absolute vorticity [1/s]", 97500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
528.0, 237755810, 2, CLWMR="Cloud mixing ratio [kg/kg]", 97500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
529.0, 237863557, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 97500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
530.0, 237868108, 2, RWMR="Rain mixing ratio [kg/kg]", 97500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
531.0, 237925294, 2, SNMR="Snow mixing ratio [kg/kg]", 97500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
532.0, 237951850, 2, GRLE="Graupel (snow pellets) [kg/kg]", 97500-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
533.0, 237964016, 2, TMP="Temperature [K]", 100000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
534.0, 238577792, 2, RH="Relative humidity [%]", 100000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
535.0, 239360202, 2, DPT="Dew point temperature [K]", 100000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
536.0, 240528117, 2, SPFH="Specific humidity [kg/kg]", 100000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
537.0, 241902562, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 100000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
538.0, 242314857, 2, UGRD="u-component of wind [m/s]", 100000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
539.0, 242962187, 2, VGRD="v-component of wind [m/s]", 100000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
540.0, 243589321, 2, ABSV="Absolute vorticity [1/s]", 100000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
541.0, 244123438, 2, CLWMR="Cloud mixing ratio [kg/kg]", 100000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
542.0, 244185418, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 100000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
543.0, 244324946, 2, RWMR="Rain mixing ratio [kg/kg]", 100000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
544.0, 244349713, 2, SNMR="Snow mixing ratio [kg/kg]", 100000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
545.0, 244354668, 2, GRLE="Graupel (snow pellets) [kg/kg]", 100000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
546.0, 244359181, 2, HGT="Geopotential height [gpm]", 101320-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
547.0, 245208039, 2, TMP="Temperature [K]", 101320-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
548.0, 245822384, 2, RH="Relative humidity [%]", 101320-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
549.0, 246604620, 2, DPT="Dew point temperature [K]", 101320-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
550.0, 247762195, 2, SPFH="Specific humidity [kg/kg]", 101320-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
551.0, 249134926, 2, VVEL="Vertical velocity (pressure) [Pa/s]", 101320-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
552.0, 249547494, 2, UGRD="u-component of wind [m/s]", 101320-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
553.0, 250181833, 2, VGRD="v-component of wind [m/s]", 101320-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
554.0, 250804357, 2, ABSV="Absolute vorticity [1/s]", 101320-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
555.0, 251334982, 2, CLWMR="Cloud mixing ratio [kg/kg]", 101320-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
556.0, 251348555, 2, CIMIXR="Cloud Ice Mixing Ratio [kg/kg]", 101320-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
557.0, 251420981, 2, RWMR="Rain mixing ratio [kg/kg]", 101320-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
558.0, 251428490, 2, SNMR="Snow mixing ratio [kg/kg]", 101320-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
559.0, 251500916, 2, GRLE="Graupel (snow pellets) [kg/kg]", 101320-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
560.0, 251501291, 2, TSOIL="Soil temperature [K]", 0-0-DBLL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
561.0, 253320424, 2, SOILW="Volumetric Soil Moisture Content [Fraction]", 0-0-DBLL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
562.0, 254500729, 2, TSOIL="Soil temperature [K]", 0.01-0.01-DBLL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
563.0, 256300046, 2, SOILW="Volumetric Soil Moisture Content [Fraction]", 0.01-0.01-DBLL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
564.0, 257564137, 2, TSOIL="Soil temperature [K]", 0.04-0.04-DBLL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
565.0, 259364025, 2, SOILW="Volumetric Soil Moisture Content [Fraction]", 0.04-0.04-DBLL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
566.0, 260622038, 2, TSOIL="Soil temperature [K]", 0.1-0.1-DBLL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
567.0, 262437132, 2, SOILW="Volumetric Soil Moisture Content [Fraction]", 0.1-0.1-DBLL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
568.0, 263690278, 2, TSOIL="Soil temperature [K]", 0.3-0.3-DBLL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
569.0, 265513816, 2, SOILW="Volumetric Soil Moisture Content [Fraction]", 0.3-0.3-DBLL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
570.0, 266756404, 2, TSOIL="Soil temperature [K]", 0.6-0.6-DBLL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
571.0, 268625245, 2, SOILW="Volumetric Soil Moisture Content [Fraction]", 0.6-0.6-DBLL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
572.0, 269863812, 2, TSOIL="Soil temperature [K]", 1-1-DBLL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
573.0, 271785940, 2, SOILW="Volumetric Soil Moisture Content [Fraction]", 1-1-DBLL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
574.0, 272976134, 2, TSOIL="Soil temperature [K]", 1.6-1.6-DBLL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
575.0, 274945326, 2, SOILW="Volumetric Soil Moisture Content [Fraction]", 1.6-1.6-DBLL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
576.0, 276132307, 2, TSOIL="Soil temperature [K]", 3-3-DBLL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
577.0, 277684772, 2, SOILW="Volumetric Soil Moisture Content [Fraction]", 3-3-DBLL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
578.0, 278518362, 2, REFC="Maximum / Composite radar reflectivity [dB]", 0-RESERVED(10), 04/08/2022 00:00, 04/08/2022 00:00, 0.00
579.0, 279008692, 2, RETOP="Echo Top [m]", 0-CTL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
580.0, 279294213, 2, VERIL="Vertically-integrated liquid [kg/m]", 0-RESERVED(10), 04/08/2022 00:00, 04/08/2022 00:00, 0.00
581.0, 279647614, 2, VIS="Visibility [m]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
582.0, 280842990, 2, REFD="Derived radar reflectivity [dB]", 1000-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
583.0, 281186861, 2, REFD="Derived radar reflectivity [dB]", 4000-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
584.0, 281405252, 2, REFD="Derived radar reflectivity [dB]", 263-TMPL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
585.0, 281740708, 2, GUST="Wind speed (gust) [m/s]", 0-SFC, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
586.0, 282957871, 2, MAXUVV="Hourly Maximum of Downward Vertical Velocity in the lowest 400hPa [m/s]", 10000-100000-SPDL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
587.0, 283225409, 2, MAXDVV="Hourly Maximum of Downward Vertical Velocity [m/s]", 10000-100000-SPDL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
588.0, 283551360, 2, DZDT="Verical velocity (geometric) [m/s]", 0.5-0.8-SIGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
589.0, 283774733, 2, MSLMA="MSLP (MAPS System Reduction) [Pa]", 0-MSL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
590.0, 284404911, 2, HGT="Geopotential height [gpm]", 100000-ISBL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
591.0, 285121491, 2, MAXREF="Hourly Maximum of Simulated Reflectivity at 1 km AGL [dB]", 1000-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
592.0, 285323412, 2, REFD="Derived radar reflectivity [dB]", 263-TMPL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
593.0, 285654490, 2, MXUPHL="Hourly Maximum of Updraft Helicity over Layer 2km to 5 km AGL [m^2/s^2]", 5000-2000-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
594.0, 285654702, 2, MNUPHL="Hourly Minimum of Updraft Helicity [m^2/s^2]", 5000-2000-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
595.0, 285654914, 2, MXUPHL="Hourly Maximum of Updraft Helicity over Layer 2km to 5 km AGL [m^2/s^2]", 2000-0-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
596.0, 285655126, 2, MNUPHL="Hourly Minimum of Updraft Helicity [m^2/s^2]", 2000-0-HTGL, 04/08/2022 00:00, 04/08/2022 00:00, 0.00
